topic_id,search_term,title,summary,keywords,published_date,link,source,sentiment,polarity,scraped_at
4, bonds tokenization,BlackRock's CEO Says Crypto Will Grow 'Rapidly' — Here's How - Yahoo Finance,"His statement that the Bitcoin (CRYPTO: BTC) and cryptocurrency market will expand rapidly signals a shift from cautious optimism to active institutional engagement.
Arrived Homes Backed by Jeff Bezos, Arrived Homes makes real estate investing accessible with a low barrier to entry.
The platform enables you to use a self-directed IRA or Solo 401(k) to invest in alternative assets such as real estate, private equity, or even crypto.
Investors can link their accounts without moving assets, while higher-level plans unlock advanced support for taxes, real estate, and multi-generational wealth strategies.
This article BlackRock's CEO Says Crypto Will Grow 'Rapidly' — Here's How originally appeared on Benzinga.com","blackrock's, grow, crypto, ceo, rapidly, assets, investors, market, wealth, bonds, real, tokenization, asset, estate, finance, fink, traditional, management, trillion, digital, cash, retirement, funds, earn, blackrock, technology, platform, blockchain, access, ira, range, etfs, private, costs, company",2025-10-14,https://finance.yahoo.com/news/blackrocks-ceo-says-crypto-grow-213120122.html,yahoo finance,positive,0.8196,2025-10-15 09:39:53
6, non-bank lending,"'When you see one cockroach, there's probably more': Jamie Dimon warns of more credit trouble ahead - Yahoo Finance","JPMorgan's CEO Jamie Dimon voiced his concerns over the high-profile collapse.
JPMorgan's CEO Jamie Dimon voiced caution over the high-profile crack-ups, saying his ""antenna"" is up.
After many years of a ""benign credit environment,"" Dimon said that ""hopefully"" the credit cycle will unwind in a ""fairly normal"" way.
Jamie Dimon and Private Credit There have been two constants during the boom in private credit and non-bank lending over the last few years: non-bank entities are lending more than ever, and JPMorgan Chase CEO Jamie Dimon criticizing non-bank lending.
The bankruptcy trustee's lawyer in the Tricolor bankruptcy previously said that the firm's business ""appears to be a pervasive fraud of rather extraordinary proportion.""","cockroach, warns, trouble, ahead, dimon, credit, jamie, lending, non-bank, bankruptcy, ceo, collapse, tricolor, bank, private, concerns, health, jpmorgan's, voiced, high-profile, hit, subprime, auto-lenders, brands, market, bank's, analysts, jpmorgan, asset, underwriting, markets, fraud, auto, industry, bankruptcies",2025-10-14,https://finance.yahoo.com/news/jamie-dimon-tricolor-first-brands-231548201.html,yahoo finance,neutral,0.0129,2025-10-15 09:44:50
1,private credit,Banks and Private Credit Clash After Dimon’s Cockroach Barb - Yahoo Finance,"A pair of blowups in the credit market have sparked a war of words over whether banks or private credit firms are better positioned to weather a broader downturn.
Lipschultz’s remarks gave voice to the sentiments of a swath of private credit executives.
Banks are being forced to cede ground or learn to live alongside upstart lenders, whether they like it or not.
It risks disrupting a delicate detente over the past few years, as rapidly growing private credit firms have taken some business from banks’ leveraged loan desks, but have also become some of their biggest clients as well as occasional partners.
“I would say it’s going off in both corners.” And there are plenty of distressed players out there who can sift through the private credit blowups or the syndicated loan blowups, according to Shah.","clash, dimon’s, cockroach, barb, credit, banks, private, it’s, blowups, market, there’s, jamie, players, losses, firms, housing, dimon, tricolor, capital, marc, lipschultz, growing, risks, cap, loan, shah, wall, street, everyone’s, friendly, rival, start, pair, sparked, war",2025-10-16,https://finance.yahoo.com/news/banks-private-credit-clash-dimon-182059217.html,yahoo finance,negative,-0.1331,2025-10-16 09:28:38
1,private credit,"Jamie Dimon issues private credit warning: ‘When you see one cockroach, there are probably more’ - Fortune","But JPMorgan CEO Jamie Dimon also warned that if or when an economic downturn comes, investors should expect more companies that have taken on too much debt go the way of First Brands.
“And I probably shouldn’t say this, but when you see one cockroach, there are probably more.
CFO Jeremy Barnum said: “A lot of the private credit actors are large, very sophisticated, very good at credit underwriting.
And we don’t even know the standards [of] other banks’ underwriting to some of these entities.
“But I think we feel very, very good about our processes, our collateral, the structure of the book.”","issues, private, warning, cockroach, credit, dimon, jamie, good, standards, lending, expect, underwriting, don’t, risk, ceo, downturn, debt, brands, things, wall, street, exposure, jeremy, barnum, smart, they’re, banks, diversified, book, vast, majority, investment-grade, rated, we’re, constantly",2025-10-15,https://fortune.com/2025/10/15/jamie-dimon-issues-private-credit-warning-when-you-see-one-cockroach-there-are-probably-more/,fortune,positive,0.6267,2025-10-16 09:28:45
1,private credit,"The secretive First Brands founder, his $12bn debt and the future of private credit - Financial Times","Then S$99 per month.
Complete digital access to quality FT journalism on any device.
Cancel or change your plan anytime during your trial.
Complete digital access to quality FT journalism with expert analysis from industry leaders.
Pay a year upfront and save 20%.","secretive, brands, founder, 12bn, debt, future, private, credit, complete, digital, access, quality, ft, journalism, s, 99, month, device, cancel, change, plan, anytime, trial, expert, analysis, industry, leaders, pay, upfront, save, 20",2025-10-15,https://www.ft.com/content/83734e55-f3a6-46b6-865e-f16667d2fd3b,financial times,positive,0.1053,2025-10-16 09:29:36
1,private credit,Top US financiers sound alarm on lending standards - Financial Times,"A required part of this site couldn’t load.
This may be due to a browser extension, network issues, or browser settings.
Please check your connection, disable any ad blockers, or try using a different browser.","client, challenge, browser, required, site, couldn’t, load, extension, network, issues, settings, check, connection, disable, ad, blockers",2025-10-15,https://www.ft.com/content/f1b61807-c199-4fee-9bd4-dea738e1a0ac,financial times,neutral,0.031,2025-10-16 09:32:01
1,private credit,Hamilton Lane Tokenized Private Credit Fund Launches on Sei Network via KAIO's Institutional-grade Infrastructure - PR Newswire,"Hamilton Lane has worked to make access to its SCOPE fund (via ""HL SCOPE Access Fund"") available on KAIO.
The HL SCOPE Access Fund provides access to SCOPE, an all-weather senior private credit evergreen vehicle, which seeks to generate consistency of performance and cash yield across cycles.
About KAIO: KAIO is the leading protocol purpose-built for RWAs, ensuring seamless movement, compliance, and liquidity in DeFi.
1 Access is through Hamilton Lane SCOPE Private Credit Access fund (""HL SCOPE Access Fund""), a feeder fund setup to invest into SCOPE.
The HL SCOPE Access Fund is not managed or operated by Hamilton Lane.","tokenized, launches, kaio's, institutional-grade, infrastructure, fund, hamilton, sei, lane, private, network, credit, access, kaio, scope, investment, ability, investors, assets, markets, forward-looking, statements, risks, institutional, securities, manage, leading, strategies, onchain, hl, digital, information, https, clients, funds",2025-10-15,https://www.prnewswire.com/news-releases/hamilton-lane-tokenized-private-credit-fund-launches-on-sei-network-via-kaios-institutional-grade-infrastructure-302584247.html,pr newswire,positive,0.9244,2025-10-16 09:33:31
1,private credit,Why Public/Private Market Funds’ Yields Are a Double-Edged Sword - Morningstar,"That’s true for all funds, but especially for semiliquid funds.
Vehicles like interval funds, tender-offer funds, nontraded business development companies, and nontraded real estate investment trusts straddle private and public markets.
By borrowing money to buy more assets, funds can amplify gains and offer bigger distributions—especially in private credit, where double-digit yields have drawn crowds.
These vehicles, predominantly private credit funds, can borrow up to $2 for every $1 of investor capital, fueling eye-catching yields.
Beware the Fragility Leverage can make semiliquid funds look impressive until market stress exposes their cracks.","public, double-edged, sword, funds, private, yields, market, assets, leverage, semiliquid, investors, interval, nontraded, credit, capital, risks, debt, returns, selling, fund, vehicles, venture, potential, equity, redemptions, base, losses, portfolio, managers, miss, performance, tender-offer, business, development, companies",2025-10-15,https://www.morningstar.com/funds/why-publicprivate-market-funds-yields-are-double-edged-sword,morningstar,positive,0.9246,2025-10-16 09:33:59
1,private credit,3 Reasons to Care About Private Markets Even if You’re Not Investing in Them - Morningstar,"Growth in private equity, venture capital, private debt, and other such funds has been truly astounding.
With abundant funding from private capital, companies can avoid the scrutiny, reporting, and regulation that come with publicly listing.
Private Capital Will Be Reshaping Investing for Years to Come In the PitchBook private capital data above, did you notice “dry powder” in the neighborhood of $4 trillion?
Private equity, venture capital, and private debt will continue to compete with public stock and bond markets for capital formation.
No matter your view on their relative merits, the impact of private markets’ growth can’t be ignored.","reasons, care, you’re, investing, private, markets, public, market, companies, capital, equity, growth, morningstar, small, small-cap, investors, stocks, debt, funds, bonds, caps, pitchbook, asset, recently, high-yield, loans, retail, it’s, trillion, venture, index, broad, class, investment, access",2025-10-15,https://www.morningstar.com/stocks/3-reasons-care-about-private-markets-even-if-youre-not-investing-them,morningstar,positive,0.6059,2025-10-16 09:34:12
2,securities tokenization,SoloTex Set to Bring Tokenized Stocks to U.S. Retail Traders With FINRA Green Light - Yahoo Finance,"Stock tokenization spreads Tokenization of traditional assets has drawn growing interest from major financial firms and startups alike.
Tokenized stocks gained steam earlier this year as a roster of trading platforms and crypto exchanges rolled out tokenized equities including Gemini, Kraken, Bybit and Robinhood.
Meanwhile, synthetic stock tokens or exposure through special purpose vehicles (SPVs) that often don’t provide actual share ownership.
""Offering actual tokenized U.S. equities to the U.S. market has always been the holy grail,"" said Ashley Ebersole, legal advisor for SoloTex, in a statement.
Read more: Tokenized Stocks Aren’t Working (Yet) Recommended Stories","set, bring, traders, finra, green, light, s, tokenized, solotex, stocks, retail, market, tokens, regulatory, tokenization, real, stock, platform, capital, equities, mccluskey, share, ownership, actual, trade, offshore, aims, texture, trading, investors, usdc, sologenic, ceo, johnson, offering",2025-10-15,https://finance.yahoo.com/news/solotex-set-bring-tokenized-stocks-133115389.html,yahoo finance,positive,0.7792,2025-10-16 09:35:47
1,private credit,Dimon’s ‘Cockroach’ Fear Revives Threat of Cracks in Credit - Yahoo Finance,"“I suspect when there’s a downturn you will see higher-than-normal downturn type of credit losses in certain categories,” he said.
While results sent shares of Citigroup and Wells Fargo higher, the downbeat notes and rising compensation costs trimmed prices at JPMorgan and Goldman.
Investors have been fleeing BDCs, seen as a proxy for the $1.7 trillion private-credit market, as they cut distributions available to shareholders.
Last month, the $75 billion non-traded Blackstone Private Credit Fund, the largest in the industry, said it was reducing its shareholder payouts.
Chief Financial Officer Jeremy Barnum and his Wells Fargo counterpart, Michael Santomassimo, reassured analysts that much of their exposures are to large, established private-credit players.","dimon’s, cockroach, fear, revives, threat, cracks, credit, investors, market, dimon, jpmorgan, analysts, wells, fargo, private-credit, group, bank, housing, turn, gap, chief, officer, markets, companies, record, posting, results, downturn, bdcs, private, citigroup, goldman, lending, signs, growing",2025-10-15,https://finance.yahoo.com/news/dimon-cockroach-fear-revives-threat-002028968.html,yahoo finance,positive,0.8568,2025-10-17 09:28:27
1,private credit,Hamilton Lane Tokenized Private Credit Fund Launches on Sei Network via KAIO's Institutional-grade Infrastructure - Morningstar,"Hamilton Lane has worked to make access to its SCOPE fund (via ""HL SCOPE Access Fund"") available on KAIO.
The HL SCOPE Access Fund provides access to SCOPE, an all-weather senior private credit evergreen vehicle, which seeks to generate consistency of performance and cash yield across cycles.
About KAIO: KAIO is the leading protocol purpose-built for RWAs, ensuring seamless movement, compliance, and liquidity in DeFi.
1Access is through Hamilton Lane SCOPE Private Credit Access fund (""HL SCOPE Access Fund""), a feeder fund setup to invest into SCOPE.
The HL SCOPE Access Fund is not managed or operated by Hamilton Lane.","tokenized, launches, kaio's, institutional-grade, infrastructure, fund, sei, hamilton, lane, private, network, credit, access, kaio, scope, investment, ability, investors, assets, markets, forward-looking, statements, risks, institutional, https, securities, manage, leading, strategies, onchain, hl, digital, information, www, clients",2025-10-15,https://www.morningstar.com/news/pr-newswire/20251015ny97763/hamilton-lane-tokenized-private-credit-fund-launches-on-sei-network-via-kaios-institutional-grade-infrastructure,morningstar,positive,0.9239,2025-10-17 09:30:01
1,private credit,"Capital Southwest: Private Credit Kerfuffle Pushes Yield To 12.7%, I'm Buying Dip (CSWC) - Seeking Alpha","Analyst’s Disclosure:I/we have a beneficial long position in the shares of CSWC, HTGC, MAIN either through stock ownership, options, or other derivatives.
I am not receiving compensation for it (other than from Seeking Alpha).
Any views or opinions expressed above may not reflect those of Seeking Alpha as a whole.
Seeking Alpha is not a licensed securities dealer, broker or US investment adviser or investment bank.
Our analysts are third party authors that include both professional investors and individual investors who may not be licensed or certified by any institute or regulatory body.","capital, southwest, private, credit, kerfuffle, pushes, yield, 12, buying, dip, cswc, seeking, alpha, investment, disclosure, stock, article, opinions, licensed, investors, analyst’s, beneficial, long, position, shares, htgc, main, ownership, options, derivatives, wrote, expresses, receiving, compensation, business",2025-10-15,https://seekingalpha.com/article/4830207-capital-southwest-private-credit-kerfuffle-pushes-yield-to-12-7-percent-im-buying-dip,seeking alpha,positive,0.6083,2025-10-17 09:31:11
2,securities tokenization,The Crypto Industry's Rush To Tokenize Stocks Is Setting Off Alarm Bells—And Wall Street Wants Regulators To Pump The Brakes - Yahoo Finance,"While many tokenized stock products are marketed like actual shares, the fine print tells a different story.
Consider the multiple tokens pegged to Nvidia Corp. (NASDAQ:NVDA) and Tesla Inc. (NASDAQ:TSLA)—each with different structures, terms, and investor protections.
Wall Street Is Fighting Back Against Proposed Exemptions The crypto industry’s push is getting a boost from the Trump administration, which has indicated plans to grant tokenization firms exemptions from traditional securities rules.
Citadel Securities raised concerns in a letter to the Securities and Exchange Commission in July that tokenization would siphon liquidity away from public markets.
Read Next: Microsoft's Climate Innovation Fund Just Backed This Farmland Manager — And Accredited Investors Can Join the Same Fund Image: Shutterstock This article The Crypto Industry's Rush To Tokenize Stocks Is Setting Off Alarm Bells—And Wall Street Wants Regulators To Pump The Brakes originally appeared on Benzinga.com","industry's, rush, tokenize, setting, alarm, bells, regulators, pump, brakes, stocks, crypto, wall, street, traditional, investors, nasdaq, securities, products, markets, tokens, tokenized, tokenization, buying, protections, equities, rights, you’re, told, fund, backed, investor, benzinga, commission, pegged, understand",2025-10-16,https://finance.yahoo.com/news/crypto-industrys-rush-tokenize-stocks-170114880.html,yahoo finance,positive,0.8512,2025-10-17 09:34:02
3, stock tokenization,Russia’s Central Bank: Tokenization Will Let Foreigners Buy Domestic Shares - Yahoo Finance,"Central Bank wants to let overseas investors buy Russian shares, but says foreign companies must provide trading solutions Russia’s Central Bank wants to use tokenization solutions to grant foreign buyers access to shares in domestic companies.
When asked about the tokenization of Russian shares, the Central Bank executive responded with a positive response, calling it a “possible option.” Vladimir Chistyukhin, the First Deputy Chairman of Russia’s Central Bank.
(Source: MGIMO/YouTube/Screenshot) Russia’s Central Bank: Tokenization Could Help Firms Evade Sanctions However, Chistyukhin suggested that overseas players would need to provide technical and platform-based solutions.
In late September this year, Shvetsov said that overseas investors want to buy Russian shares.
He said that tokenization would allow traders with limited capital to buy fractions of stocks with a high market value per share.","foreigners, tokenization, central, bank, shares, buy, russia’s, domestic, russian, investors, foreign, solutions, moscow, overseas, chistyukhin, shvetsov, sanctioned, infrastructure, added, sovcombank, korolenko, companies, provide, rbc, solution, feasible, vladimir, deputy, chairman, executive, source, talking, assets, russia, experts",2025-10-12,https://finance.yahoo.com/news/russia-central-bank-tokenization-let-233000882.html,yahoo finance,positive,0.9565,2025-10-17 09:38:36
6, non-bank lending,Understanding 8 Major Financial Institutions and Their Roles - Investopedia,"Understanding the Role of Central Banks Central banks are the financial institutions responsible for overseeing and managing all other banks.
Instead, large financial institutions work directly with the Fed to provide products and services to the general public.
What You Should Know About Mortgage Companies Financial institutions that specialize in originating or funding mortgage loans are mortgage companies.
Mortgage companies focus exclusively on originating loans and seek funding from financial institutions that provide the capital for the mortgages.
Many mortgage companies today operate online or have limited branch locations, which allows for lower mortgage costs and fees.","understanding, major, roles, institutions, banks, loans, mortgage, companies, provide, services, credit, savings, products, insurance, individual, consumers, businesses, accounts, individuals, investments, unions, investment, brokerage, firms, central, commercial, loan, essential, role, bank, large, public, retail, today, deposit",2025-10-14,https://www.investopedia.com/ask/answers/061615/what-are-major-categories-financial-institutions-and-what-are-their-primary-roles.asp,investopedia,negative,-0.4534,2025-10-17 09:45:56
6, non-bank lending,Concerns About Bad Loans Rocked Bank Stocks on Thursday—How Many More 'Cockroaches' Are Out There? - Investopedia,"Regional bank stocks tumbled on Thursday after Zions Bancorp said it would write off fraudulent loans made to two borrowers, adding to investors’ fears about lending standards and stress in credit markets.
Zions Bancorp (ZION) on Thursday said it had recently identified “what it believes to be apparent misrepresentations and contractual defaults” by two borrowers.
As a result, it plans to write off $50 million of the $60 million outstanding on the affected loans.
The KBW Regional Banking Index fell 6%.
Bank lending to NDFIs has exploded in the last decade.","concerns, bad, rocked, cockroaches, loans, bank, stocks, regional, zions, lending, credit, million, ndfis, bancorp, banking, bankruptcies, auto, tricolor, brands, institutions, write, borrowers, standards, result, recent, risks, subprime, loan, lender, filing, 170, dimon, expect, added, non-bank",2025-10-16,https://www.investopedia.com/concerns-about-bad-loans-rocked-bank-stocks-on-thursday-11831476,investopedia,negative,-0.7149,2025-10-17 09:46:24
1,private credit,Plummeting bank stocks lead global selloff as fear of private credit ‘contagion’ moves across equities and the dollar - Fortune,"It has not been that high since President Trump roiled the market with his Liberation Day tariffs in April.
Until yesterday afternoon, few people outside Utah and Arizona had ever heard of Zions Bancorporation or Western Alliance Bank.
What happened next was extraordinary: 74 American bank stocks lost $100 billion in market cap as the S&P 500 declined 0.63%.
Investors are spooked by the First Brands scandal, in which the car parts supplier took more than $10 billion in loans on the private credit market and then went bankrupt.
Expect great scrutiny over upcoming regional bank earnings, with any further spillover into U.S. stocks set to extend the dollar selloff,” Pesole said.","plummeting, lead, global, selloff, fear, hits, equities, credit, bank, contagion, stocks, private, dollar, s, morning, market, 100, index, day, loans, lost, regional, banks, told, markets, note, liberation, million, potentially, billion, p, peter, clients, investors, earnings",2025-10-17,https://fortune.com/2025/10/17/bank-stocks-global-selloff-private-credit-contagion-dollar/,fortune,negative,-0.6961,2025-10-18 09:23:27
1,private credit,Private credit: what critics miss and what founders need to know - Fortune,"What private credit actually is Private debt is, at its core, lending by non-bank institutions directly to private companies.
What’s changed is the role private debt now plays in the capital stack.
Yes, private credit sits outside traditional bank regulation, but that doesn’t mean it operates in the shadows.
Many private debt vehicles are publicly listed or institutionally backed.
In this environment, private debt offers a bridge to sustainability, to scale, to stronger future valuations.","critics, miss, founders, private, credit, debt, it’s, companies, lenders, growth, structured, equity, industry, financing, incentives, loans, what’s, criticism, regulation, real, defaults, markets, public, concerns, risks, structures, scale, risk, role, senior, secured, capital, bank, prioritize, asset",2025-10-17,https://fortune.com/2025/10/17/private-credit-what-critics-miss-and-what-founders-need-to-know/,fortune,negative,-0.4918,2025-10-18 09:24:06
1,private credit,XLU KRE- Does Risk-Off Signal Stem from Private Credit Worries - Yahoo Finance,"To get more articles and chart analysis from MoneyShow, subscribe to our Top Pros’ Top Picks newsletter here.)
That ratio’s tendency to tilt higher was exactly the sort of defensive signal we’ve seen in the past prior to surprise equity drops.
At the same time, we have seen this chasm emerge between private credit stress and public equity optimism.
The private credit market includes more than $2 trillion of assets (as an estimate).
The sell-off that began Friday may be the beginning of stocks catching down to credit reality.","xlu, kre, risk-off, signal, stem, worries, credit, private, utilities, spdr, higher, stress, stocks, weeks, sell-off, chart, moneyshow, s, p, etf, market, equity, regional, public, tend, leading, volatility, spikes, providing, early, warning, smart, money, ready, defense",2025-10-14,https://finance.yahoo.com/news/xlu-kre-does-risk-off-050100140.html,yahoo finance,negative,-0.2769,2025-10-18 09:26:35
6, non-bank lending,Was The Panic Over Bad Loans That Sent Bank Stocks Reeling Overdone? - Investopedia,"Regional bank stocks rose on Friday, rebounding from a sell-off yesterday as investors assessed the fallout from recent bankruptcies and fraud allegations that have raised concerns about lending standards.
Zions shares rose nearly 6% today, bouncing back from yesterday's 13% slide, while Western Alliance shares added 3%.
Concerns about lending practices first surfaced early last month when subprime lender Tricolor declared bankruptcy amid allegations of fraud.
This year, the Fed included in its annual bank stress test an assessment of the risks posed by NDFI lending.
The central bank estimated that loan losses at the largest banks would total $490 billion over two years if credit quality deteriorated across their NDFI portfolios.","panic, bad, loans, stocks, reeling, overdone, bank, lending, banks, lenders, ndfi, regional, bankruptcies, fraud, concerns, today, zions, western, alliance, loan, added, million, exposures, jefferies, analysts, exposure, credit, ceo, non-bank, fed, large, rose, yesterday, recent, allegations",2025-10-17,https://www.investopedia.com/was-the-panic-over-bad-loans-that-sent-bank-stocks-reeling-overdone-11832033,investopedia,positive,0.4731,2025-10-18 09:43:24
3, stock tokenization,Eric Trump Teases Tokenized Property Plan as SEC’s Atkins Declares Tokenization ‘Job One’ - Yahoo Finance,"U.S. SEC Chairman Paul Atkins has declared tokenization and crypto regulation “job one” under the new Project Crypto initiative.
Eric Trump Teases Tokenized Real Estate President Donald Trump’s son said the tokenized real estate project will focus on “one specific building,” describing it as a move to democratize access to high-profile real estate.
Real estate tokenization involves converting the value of a physical property into digital tokens, allowing fractional ownership that can be bought, sold, or traded on a blockchain platform.
The comments follow World Liberty Financial’s co-founder, Zach Witkoff, mentioning plans to tokenize Trump real estate during Token2049 in Singapore.
The post Eric Trump Teases Tokenized Property Plan as SEC’s Atkins Declares Tokenization ‘Job One’ appeared first on ccn.com.","teases, plan, sec’s, declares, tokenization, trump, atkins, eric, tokenized, job, property, crypto, digital, project, real, estate, s, asset, assets, plans, tokenize, ownership, properties, chairman, declared, initiative, comments, securities, build, framework, innovation, organization, building, sec, paul",2025-10-16,https://finance.yahoo.com/news/eric-trump-teases-tokenized-property-074715095.html,yahoo finance,negative,-0.6705,2025-10-19 09:33:31
3, stock tokenization,Lise Wins EU’s First License for Tokenized Stock Exchange - Yahoo Finance,"France’s Lise Exchange has become the first European platform authorized to trade and settle listed shares entirely on blockchain.
The license operates under the European Central Bank (ECB) and the European Securities and Markets Authority (ESMA) oversight.
Lise is now the first exchange to combine the functions of a Multilateral Trading Facility (MTF) and a Central Securities Depository (CSD).
The US Securities and Exchange Commission has approved Plume as a registered transfer agent for tokenized securities, linking on-chain shareholder data with the DTCC.
Read original story Lise Wins EU’s First License for Tokenized Stock Exchange by Shota Oba at beincrypto.com Recommended Stories","wins, eu’s, stock, tokenized, lise, exchange, license, bank, securities, european, shift, markets, dlt, central, csd, equities, institutional, market, trade, shares, blockchain, major, regulated, digital, asset, france, europe’s, autorité, trading, settlement, mtf, records, shareholder, assets, 2025",2025-10-16,https://finance.yahoo.com/news/lise-wins-eu-first-license-123420750.html,yahoo finance,positive,0.9316,2025-10-19 09:33:51
3, stock tokenization,BlackRock CEO Larry Fink Declares “Tokenization of All Assets” Era Has Begun - Yahoo Finance,"BlackRock CEO Larry Fink stated the financial industry is at “the beginning of the tokenization of all assets” during an Oct. 14 interview on CNBC’s Squawk on the Street.
The comment came as the firm’s iBIT Bitcoin ETF surpassed $100 billion in assets and total digital holdings reached $107.4 billion.
Fink outlined a strategy to access $4.1 trillion held in digital wallets globally by digitizing traditional financial products.
Two days earlier, Ethereum ETFs posted $174.9 million in aggregate outflows, led by BlackRock’s $80 million withdrawal from ETHA.
The recent outflows follow record inflows for Ethereum ETFs in mid-September.","declares, era, begun, assets, blackrock, fink, tokenization, ceo, larry, million, billion, digital, etfs, ethereum, oct, bitcoin, etf, fund, asset, recent, outflows, blackrock’s, etha, firm’s, access, tokenized, vision, long-term, institutional, recorded, days, 114, staking, deposits, suggesting",2025-10-14,https://finance.yahoo.com/news/blackrock-ceo-larry-fink-declares-194215457.html,yahoo finance,positive,0.5761,2025-10-19 09:33:59
3, stock tokenization,Eric Trump Confirms Plans to Tokenize Real Estate With World Liberty Financial - Yahoo Finance,"Eric Trump, son of U.S. President Donald Trump and a co-founder of decentralized finance protocol World Liberty Financial (WLFI), said he is actively working on a real estate tokenization project tied to a building currently under development.
His comments followed Zach Witkoff, another WLFI co-founder, who floated plans to bring the Trump real estate portfolio onchain during a panel discussion at the Token2049 event in Singapore in early October.
Trump suggested in the interview on Wednesday that applying the tokenization model could open investment opportunities to his family’s global base of supporters.
While details remain scarce, he indicated the initiative would be integrated with World Liberty Financial and its U.S. dollar stablecoin USD1.
World Liberty Financial launched last year with a focus on merging crypto infrastructure with traditional financial services.","confirms, tokenize, trump, world, liberty, real, estate, plans, eric, interview, tokenization, building, traditional, model, s, co-founder, protocol, wlfi, working, coindesk, ownership, crypto, rails, global, asset, access, exclusive, retail, investors, hotel, stablecoin, usd1, son, president, donald",2025-10-15,https://finance.yahoo.com/news/eric-trump-confirms-plans-tokenize-192934832.html,yahoo finance,positive,0.7257,2025-10-19 09:34:04
6, non-bank lending,Bank fears spread with wider market spooked over credit 'cockroaches' (ZION:NASDAQ) - Seeking Alpha,"Bank fears spread with wider market spooked over credit 'cockroaches' Comments (88) As Warren Buffett once famously said, ""There is seldom just one cockroach in the kitchen.""
That saying is now being echoed by the top brass of the financial world, with big banks to regional players taking substantial loan loss charges this week amid Quick Insights Recent bankruptcies such as Tricolor Holdings have led major banks like JPMorgan and others to take substantial loan loss charges and highlight exposure to unsustainable debts and potentially fraudulent activities.
Despite market nerves and sharp sell-offs, these loan losses are currently viewed as isolated and not fully representative of a systemic banking crisis, though vigilance is warranted.
Banking troubles have caused Treasury yields to fall sharply, the Fed's repo facility to be used, broad equity sell-offs across regions, and signals of illiquidity in money markets.
Recommended For You Related Stocks SymbolLast Price% ChgZION--Zions Bancorporation, National AssociationJEF--Jefferies Financial Group Inc.RF--Regions Financial CorporationFITB--Fifth Third Bancorp Trending Analysis Trending News","zion, nasdaq, market, bank, fears, spread, wider, spooked, credit, cockroaches, loan, banks, substantial, loss, charges, sell-offs, banking, regions, trending, comments, 88, warren, buffett, famously, seldom, cockroach, kitchen, echoed, brass, world, big, regional, players, taking, week",2025-10-17,https://seekingalpha.com/news/4505099-bank-fears-spread-with-wider-market-spooked-over-credit-cockroaches,seeking alpha,negative,-0.9006,2025-10-19 09:42:17
1,private credit,Wall Street credit worries intensify after Dimon's 'cockroach' warning - Yahoo Finance,"Wall Street's credit worries are intensifying after a warning from JPMorgan Chase (JPM) CEO Jamie Dimon about cockroaches in the US economy.
The regional banks that plummeted on Thursday were Phoenix-based Western Alliance Bancorporation (WAL) and Salt Lake City's Zions Bancorporation (ZION).
The disclosures are the latest in a series of developments that have worried Wall Street as investors look for signs that credit among commercial customers is weakening.
The aftermath revealed a web of exposures among large Wall Street players, including Jefferies Financial Group (JEF).
The firm's investment exposure is effectively ""$43 million in accounts receivable"" and ""$2 million of interest on First Brands' bank loans,"" the executives said.","intensify, dimon's, cockroach, warning, credit, wall, street, worries, brands, bank, western, zions, million, jefferies, investors, regional, banks, auto, alliance, stock, loans, tricolor, ceo, investment, parts, bancorporation, fell, loss, group, customers, spokesperson, disclosed, related, published, executives",2025-10-17,https://finance.yahoo.com/news/wall-street-credit-worries-intensify-after-dimons-cockroach-warning-202806842.html,yahoo finance,negative,-0.698,2025-10-20 09:32:02
6, non-bank lending,Analyzing a Bank’s Financial Statements: An Example - Investopedia,"Banks' financial statements are unique, especially when analyzing revenue.
When the interest a bank earns from loans exceeds the interest paid on deposits, it generates income from the interest rate spread.
Loans are assets because the bank earns interest income from loans.
Important Although a liability on a bank's balance sheet, deposits are critical to the bank's lending ability.
If interest rates rise, banks tend to earn more interest income, but when rates fall, banks are at risk as interest income declines.","analyzing, bank’s, statements, interest, income, banks, loans, bank, deposits, bank's, loan, fees, balance, rates, paid, rate, sheet, billion, accounts, 2024, earn, earned, revenue, companies, consumers, earns, s, federal, spread, america, statement, yield, interest-bearing, investments, net",2025-10-17,https://www.investopedia.com/articles/stocks/07/bankfinancials.asp,investopedia,negative,-0.7762,2025-10-20 09:50:10
1,private credit,"Wall Street might be panicking over private credit, but insiders can’t see what all the fuss is about - Fortune","The private credit market—which has grown from $200 billion to $3 trillion globally in 15 years—suddenly looked vulnerable.
The broadly syndicated loan (BSL) market—dominated by large commercial banks—operates differently from the direct lending market that defines private credit.
“None of them do factoring,” Cox said of the dozens of private credit platforms his firm rates.
The real state of private credit This isn’t to say private credit faces no challenges.
For now, the analysts who track private credit most closely see warning signs, not apocalypse.","wall, street, panicking, insiders, can’t, fuss, credit, private, market, loans, lending, banks, risk, brands, companies, it’s, billion, loan, bsl, direct, bank, exposure, analysts, traditional, competitive, business, investment, isn’t, investors, tricolor, million, trillion, fortune, failures, tensions",2025-10-20,https://fortune.com/2025/10/20/wall-street-private-credit-but-insiders-fuss/,fortune,negative,-0.5048,2025-10-21 09:27:55
